meta_2,0.7932,
meta_4,0.7582,0.767621208888191
meta_6,0.7686,0.746334546236561
meta_8,0.7244,0.72249291103037
meta_10,0.7072,0.695320181205594
meta_16,0.7016,0.60625320756246
local,,
local,,
local,,
local,,
local,,
meta_2,0.7878
